product_id,product_name,title,content_encoded,short_description,right_description,technical_sheet,categories
155,Zurada Klej Stop,Usuwacz naklejek i kleju,"Zurada Klej Stop to specjalistyczny preparat do szybkiego usuwania pozostałości substancji klejących. Pomaga usuwać folie okleinowe, naklejki, etykiety samoprzylepne, resztki kleju, smaru, asfaltu oraz żywicę z drzew. Ułatwia demontaż taśm dwustronnych, listew bocznych w samochodach i ciężarków do wyważania felg aluminiowych. Produkt przeznaczony jest do stosowania punktowego, z wcześniejszym sprawdzeniem odporności powierzchni w mało widocznym miejscu.","Preparat do usuwania naklejek, folii, kleju, asfaltu i żywicy ze szkła oraz elementów auta.","Skutecznie rozpuszcza uporczywe pozostałości klejące i ułatwia ich mechaniczne usunięcie. Sprawdza się przy pracach detailingowych, warsztatowych oraz przy czyszczeniu szkła z folii i naklejek.","pH: brak danych, stosowanie: nierozcieńczony, aplikacja: punktowo na zabrudzenie, czas działania: krótko odczekać i usunąć ściereczką lub skrobakiem, zalecenie: wykonać próbę kompatybilności powierzchni","chemia-samochodowa,mycie-zewnetrzne-samochodu,mycie-i-odtluszczanie,przemysl-i-warsztat"
156,Zurada Plastik Klar,Preparat do czyszczenia plastiku Auto 1,"Zurada Plastik Klar to preparat przeznaczony do czyszczenia powierzchni wykonanych z tworzyw sztucznych. Usuwa stare i uporczywe zabrudzenia z elementów wnętrz samochodów, ram okiennych, drzwi, mebli ogrodowych oraz sprzętów kuchennych. Działa powierzchniowo i ułatwia szybkie odświeżenie plastiku bez intensywnego szorowania. Produkt sprawdzi się w zastosowaniach domowych, warsztatowych i motoryzacyjnych.",Skuteczny środek do czyszczenia powierzchni plastikowych bez konieczności szorowania.,Preparat skutecznie usuwa zabrudzenia z plastiku i pomaga przywrócić czysty wygląd czyszczonym elementom. Jest wygodny w użyciu i nie wymaga agresywnego mechanicznego czyszczenia.,"pH: brak danych, rozcieńczenie: brak danych, sposób użycia: nanieść na powierzchnię i przetrzeć, szorowanie: niewymagane, zastosowanie: powierzchnie plastikowe","mycie-i-odtluszczanie, czyszczenie-plastiku, chemia-warsztatowa, kosmetyki-samochodowe"
157,Zurada Antypiana Maszyna,Antyspieniacz do urządzeń czyszczących,"Zurada Piana Stop to skoncentrowany preparat przeznaczony do szybkiej neutralizacji nadmiaru piany powstającej podczas czyszczenia maszynowego. Chroni urządzenia przed przepełnieniem pianą i pomaga utrzymać stabilną pracę odkurzaczy piorących, ekstraktorów oraz automatów czyszczących. Produkt stosuje się w zbiornikach wody brudnej lub miejscach, w których piana utrudnia prawidłowe działanie urządzenia. Sprawdza się przy pracy z detergentami silnie pieniącymi.",Wydajny preparat ograniczający i neutralizujący pianę w maszynach czyszczących.,"Preparat działa szybko i skutecznie wygasza pianę, poprawiając komfort oraz bezpieczeństwo pracy maszyn czyszczących. Jest bardzo wydajny i przeznaczony do profesjonalnego zastosowania w czyszczeniu obiektowym, warsztatowym i przemysłowym.","pH: brak danych, zastosowanie: neutralizacja piany, dozowanie: niewielką ilość dodać do zbiornika wody brudnej, użycie: urządzenia czyszczące i piorące, forma: płyn","antyspieniacze,czyszczenie-maszynowe,mycie-i-odtluszczanie,przemysl-i-warsztat"
158,Zurada Posadzka Pro,Koncentrat do mycia posadzek Przemysł,"Zurada Posadzka Pro to skoncentrowany, niskopieniący preparat przeznaczony do maszynowego mycia posadzek. Sprawdza się w automatach szorująco-zbierających oraz urządzeniach wysokociśnieniowych. Produkt ułatwia usuwanie typowych zabrudzeń eksploatacyjnych z dużych powierzchni w halach, magazynach i obiektach przemysłowych. Formuła o ograniczonym pienieniu wspiera stabilną pracę maszyn czyszczących.",Niskopieniący koncentrat do maszynowego mycia dużych powierzchni podłogowych.,Preparat przeznaczony do regularnego utrzymania czystości posadzek na dużych powierzchniach. Niskopieniąca formuła ogranicza ryzyko nadmiernego spienienia w zbiornikach maszyn myjących.,"pH: brak danych, forma: koncentrat, pienienie: niskopieniący, zastosowanie: maszyny szorujące i urządzenia wysokociśnieniowe, rozcieńczanie: według stopnia zabrudzenia","przemysl-i-warsztat,mycie-i-odtluszczanie,mycie-podlog,posadzki-przemyslowe"
159,Zurada Czysta Fuga,Zestaw do czyszczenia fug Łazienka 1,"Zurada Czysta Fuga to praktyczny zestaw do ręcznego doczyszczania fug oraz drobnych zakamarków. Skoncentrowany preparat czyszcząco-odtłuszczający pomaga usuwać uporczywe zabrudzenia, osady użytkowe i tłuste naloty. Produkt sprawdza się przy czyszczeniu fug między płytkami, detali oraz miejsc trudno dostępnych w łazience, kuchni i pomieszczeniach gospodarczych. Do uzyskania najlepszego efektu zaleca się naniesienie środka, krótkie odczekanie i mechaniczne szczotkowanie czyszczonej powierzchni.","Komplet do gruntownego czyszczenia fug, detali i trudno dostępnych miejsc.","Zestaw łączy działanie środka czyszcząco-odtłuszczającego z wygodną aplikacją ręczną. Szczególnie dobrze sprawdza się tam, gdzie zwykłe mycie powierzchniowe nie usuwa zabrudzeń z porowatych fug i narożników.","pH: zasadowy, rozcieńczanie: zależnie od zabrudzenia, metoda użycia: ręczna, aplikacja: nanieść na fugę i szczotkować, temperatura pracy: pokojowa, spłukiwanie: wodą po czyszczeniu","lazienka,mycie-i-odtluszczanie,czyszczenie-fug,chemia-gospodarcza"
160,Zurada Plastik Mat,Antystatyczny dressing do plastików Auto 1,"Zurada Plast Mat to preparat do konserwacji elementów z tworzyw sztucznych, szczególnie we wnętrzu samochodu. Odświeża wygląd kokpitu, konsoli i innych plastikowych detali, pozostawiając naturalne matowe wykończenie. Tworzy antystatyczną warstwę ograniczającą osadzanie się kurzu. Nie pozostawia tłustej, nabłyszczającej powłoki.",Matowy dressing do pielęgnacji plastików we wnętrzu samochodu.,"Preparat przywraca plastikom estetyczny, zadbany wygląd bez efektu mokrego połysku. Antystatyczna powłoka pomaga dłużej utrzymać czystość pielęgnowanych powierzchni.","pH: brak danych, rozcieńczenie: produkt gotowy do użycia, zastosowanie: tworzywa sztuczne we wnętrzu pojazdu, efekt: matowy, właściwości: antystatyczne, aplikacja: nanieść na aplikator lub ściereczkę i rozprowadzić równomiernie","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,pielegnacja-kokpitu,dressingi-do-plastikow"
161,Zurada Skóra Auto,Pianka do czyszczenia skór,"Zurada Skóra Piana to preparat przeznaczony do czyszczenia tapicerki skórzanej w pojazdach i elementów wykończenia wnętrza. Tworzy stabilną pianę, która pozwala dłużej pracować na powierzchni bez jej nadmiernego przemaczania. Pomaga usuwać uporczywe zabrudzenia, odtłuszcza oraz neutralizuje nieprzyjemne zapachy. Produkt zalecany jest do aplikacji ręcznej przy użyciu szczotki do skóry, gąbki lub mikrofibry.",Preparat do czyszczenia tapicerki skórzanej bez nadmiernego przemaczania powierzchni.,"Stabilna piana ułatwia kontrolowane czyszczenie skóry i ogranicza ryzyko przemoczenia tapicerki. Preparat wspiera usuwanie brudu, tłustych osadów oraz zapachów z codziennego użytkowania.","pH: brak danych, rozcieńczenie: brak danych, aplikacja: ręczna, forma pracy: stabilna piana, zalecenie: nie przemaczać skóry, przed użyciem wykonać próbę w niewidocznym miejscu","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,czyszczenie-skory,tapicerka-skorzana"
162,Zurada Skóra Ochrona,Zestaw do pielęgnacji skóry,"Zurada Skóra Ochrona to praktyczny zestaw przeznaczony do pielęgnacji skórzanej tapicerki oraz elementów skórzanych we wnętrzu auta. Umożliwia skuteczne usuwanie zabrudzeń, odświeżenie powierzchni oraz przygotowanie skóry do dalszej konserwacji. Regularne stosowanie pomaga zachować estetyczny wygląd, miękkość i elegancki charakter skóry. Produkt jest przeznaczony do aplikacji ręcznej zgodnie z zasadami pielęgnacji powierzchni skórzanych.","Kompletny zestaw do ręcznego czyszczenia, odświeżania i zabezpieczania tapicerki skórzanej.",Zestaw łączy funkcję czyszczenia i zabezpieczania skóry w jednym rozwiązaniu. Sprawdza się przy bieżącej pielęgnacji tapicerki samochodowej oraz innych gładkich elementów skórzanych.,"pH: brak danych, rozcieńczenie: gotowy do użycia, metoda aplikacji: ręczna, zastosowanie: czyszczenie i konserwacja skóry, temperatura pracy: pokojowa, przed użyciem wykonać próbę w niewidocznym miejscu","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,pielegnacja-skory,zestawy-czyszczace"
163,Zurada Skóra Lux,Mleczko do pielęgnacji skóry,"Zurada Skóra Lux to mleczko przeznaczone do pielęgnacji powierzchni skórzanych we wnętrzach pojazdów i wyposażeniu użytkowym. Preparat delikatnie oczyszcza, ożywia kolor oraz odświeża wygląd skóry. Formuła z olejkami i woskami pomaga nawilżyć materiał, zmiękczyć go i ograniczyć przesuszanie. Produkt pozostawia powierzchnię zadbaną, przyjemną w dotyku i lepiej zabezpieczoną przed codziennym użytkowaniem.","Mleczko do delikatnego czyszczenia, odświeżania i konserwacji powierzchni skórzanych.",Łączy łagodne działanie czyszczące z właściwościami konserwującymi. Regularne stosowanie pomaga utrzymać elastyczność skóry i estetyczny wygląd tapicerki.,"pH: brak danych, rozcieńczenie: nie rozcieńczać, forma: mleczko, aplikacja: miękka ściereczka lub aplikator, temperatura pracy: pokojowa, zastosowanie: pielęgnacja skóry","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,pielegnacja-skory"
164,Zurada Szyba Hydro,Płyn do mycia szyb,"Zurada Szyba Hydro to gotowy do użycia preparat do czyszczenia powierzchni szklanych, plastikowych i laminowanych. Formuła oparta na technologii drobnych cząstek tworzy na czyszczonej powierzchni warstwę ułatwiającą spływanie wody i brudu. Produkt sprawdza się w pielęgnacji szyb samochodowych, luster oraz elementów wnętrza wymagających przejrzystego wykończenia. Regularne stosowanie pomaga ograniczyć ponowne osadzanie się zabrudzeń.","Profesjonalny płyn do szyb, plastiku i laminatów z efektem szybszego spływania wody.","Preparat szybko usuwa typowe zabrudzenia z szyb i gładkich elementów wykończeniowych. Pozostawia powierzchnię czystą, przejrzystą i bardziej odporną na osadzanie wody oraz brudu.","pH: brak danych, rozcieńczenie: gotowy do użycia, aplikacja: spryskać powierzchnię i wytrzeć mikrofibrą, temperatura pracy: pokojowa, efekt: warstwa ułatwiająca spływanie wody","kosmetyki-samochodowe, mycie-i-pielegnacja-wnetrza, plyny-do-szyb"
165,Zurada Plastik Auto,Preparat do czyszczenia plastiku Auto 2,"Zurada Plastik Czysty to preparat przeznaczony do czyszczenia różnego rodzaju powierzchni z tworzyw sztucznych. Sprawdza się przy elementach wnętrza samochodu, ramach okiennych i drzwiowych, meblach ogrodowych oraz plastikowych obudowach urządzeń. Usuwa stare i uporczywe zabrudzenia, działając powierzchniowo bez potrzeby intensywnego szorowania. Produkt ułatwia szybkie odświeżenie plastiku w domu, garażu, warsztacie i pojeździe.",Skuteczny środek do czyszczenia powierzchni plastikowych bez konieczności szorowania.,"Formuła przeznaczona do plastiku skutecznie usuwa plamy i codzienne zabrudzenia. Preparat działa powierzchniowo, dzięki czemu czyszczenie jest szybkie i wygodne.","pH: brak danych, rozcieńczanie: brak danych, zastosowanie: powierzchnie plastikowe, metoda aplikacji: nanieść na powierzchnię i przetrzeć, szorowanie: niewymagane","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,czyszczenie-plastiku,srodki-czyszczace"
166,Zurada Ekran Auto,Płyn do ekranów LCD,"Zurada Ekran Klar to gotowy do użycia preparat do czyszczenia delikatnych powierzchni z tworzyw sztucznych. Skutecznie usuwa kurz, odciski palców i lekkie zabrudzenia z monitorów, ekranów LCD oraz elementów z pleksi. Formuła antystatyczna ogranicza ponowne osiadanie kurzu i pomaga utrzymać czyszczone powierzchnie w estetycznym wyglądzie. Produkt jest przeznaczony do pielęgnacji wyposażenia biurowego, domowego oraz wnętrz pojazdów.","Antystatyczny płyn do czyszczenia monitorów, ekranów LCD, pleksi i tworzyw sztucznych.","Preparat nie wymaga rozcieńczania i nadaje się do regularnego stosowania. Najlepiej aplikować go na miękką ściereczkę z mikrofibry, a następnie delikatnie przetrzeć powierzchnię.","pH: brak danych, rozcieńczenie: gotowy do użycia, zastosowanie: monitory LCD, ekrany, pleksi i tworzywa sztuczne, właściwości: antystatyczne, aplikacja: ściereczka z mikrofibry","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,czyszczenie-ekranow,tworzywa-sztuczne"
167,Zurada Piana Stop,Antyspieniacz do maszyn czyszczących,"Zurada Piana Stop to skoncentrowany preparat przeznaczony do szybkiego gaszenia nadmiaru piany powstającej podczas pracy urządzeń czyszczących. Chroni zbiorniki i układy robocze maszyn przed przepełnieniem pianą oraz ułatwia stabilną pracę sprzętu. Sprawdza się podczas czyszczenia maszynowego, prania ekstrakcyjnego i pracy z odkurzaczami piorącymi. Preparat należy stosować zgodnie z zaleceniami producenta urządzenia, dodając niewielką ilość do zbiornika na brudną wodę lub miejsca powstawania piany.",Wydajny preparat ograniczający i neutralizujący pianę w urządzeniach czyszczących.,Skutecznie neutralizuje pianę i zapobiega jej nadmiernemu tworzeniu się w urządzeniach czyszczących. Wysoka wydajność pozwala stosować preparat w małych ilościach podczas pracy maszynowej.,"pH: brak danych, zastosowanie: neutralizacja piany, dozowanie: niewielka ilość do zbiornika brudnej wody, metoda: czyszczenie maszynowe i ekstrakcyjne, temperatura stosowania: pokojowa","antyspieniacze,mycie-maszynowe,pranie-tapicerki,srodki-piorace"
168,Zurada Tkanina Czysta,Koncentrat do prania tapicerki Auto,"Zurada Tkanina Czysta to niskopieniący koncentrat przeznaczony do czyszczenia tapicerki, dywanów i innych powierzchni tekstylnych odpornych na działanie wody. Skutecznie usuwa plamy i zabrudzenia eksploatacyjne, wspierając odświeżenie włókien. Preparat pomaga neutralizować nieprzyjemne zapachy oraz ogranicza szybkie ponowne osadzanie się brudu. Nadaje się do zastosowań w pielęgnacji wnętrz samochodowych, domowych i obiektowych.","Niskopieniący koncentrat do prania tapicerki, dywanów i wykładzin odpornych na wodę.","Formuła o niskim pienieniu ułatwia pracę przy praniu tekstyliów i ogranicza konieczność długiego wypłukiwania. Produkt odświeża czyszczone powierzchnie, usuwa typowe plamy i pozostawia przyjemne wrażenie czystości.","pH: brak danych, postać: płynny koncentrat, pienienie: niskie, zastosowanie: tekstylia odporne na wodę, rozcieńczanie: zgodnie z etykietą, metoda: pranie ręczne lub ekstrakcyjne","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,srodki-piorace,pranie-tapicerki-i-dywanow"
169,Zurada Tapicerka Sucha,Preparat do tapicerki materiałowej Auto 1,"Zurada Tapicerka Sucha to preparat przeznaczony do powierzchniowego czyszczenia tapicerki materiałowej oraz podsufitek samochodowych. Formuła ogranicza przemaczanie czyszczonej powierzchni, ułatwiając bezpieczną pracę przy delikatnych elementach wnętrza auta. Środek obniża napięcie powierzchniowe, pomagając oddzielać zabrudzenia od włókien tkaniny. Produkt sprawdza się w bieżącej pielęgnacji wnętrz samochodowych oraz odświeżaniu tekstyliów.",Środek do powierzchniowego czyszczenia tapicerki materiałowej i podsufitek bez przemaczania.,"Preparat skutecznie wspiera usuwanie zabrudzeń z materiałowych elementów wnętrza pojazdu. Nadaje się szczególnie do podsufitek, gdzie istotne jest czyszczenie bez nadmiernego namaczania.","pH: brak danych, rozcieńczenie: brak danych, zastosowanie: czyszczenie powierzchniowe bez przemaczania, aplikacja: spryskać lub nanieść na ściereczkę, temperatura pracy: pokojowa, przed użyciem wykonać próbę w niewidocznym miejscu","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,czyszczenie-tapicerki"
170,Zurada Ekran Plus,Zestaw do czyszczenia ekranów Auto,"Zurada Ekran Plus to praktyczny zestaw do pielęgnacji delikatnych ekranów i monitorów. Formuła płynu pomaga usuwać kurz, odciski palców oraz lekkie zabrudzenia bez stosowania agresywnych środków do szyb. Dołączona mikrofibra ułatwia równomierne rozprowadzenie preparatu i polerowanie powierzchni bez smug. Produkt przeznaczony jest do ręcznego czyszczenia ekranów z powłokami antyrefleksyjnymi i antystatycznymi.","Gotowy zestaw do bezpiecznego czyszczenia monitorów oraz ekranów LCD, LED i OLED.","Zestaw zawiera płyn do ekranów oraz miękką mikrofibrę, dzięki czemu jest gotowy do użycia od razu po otwarciu. Delikatne działanie sprawdza się przy monitorach, telewizorach i innych wyświetlaczach wymagających ostrożnej pielęgnacji.","pH: brak danych, gotowy do użycia, pojemność płynu: 120 ml, mikrofibra: 40x40 cm, metoda aplikacji: ręczna, przeznaczenie: ekrany LCD LED OLED","kosmetyki-samochodowe,mycie-i-pielegnacja-wnetrza,czyszczenie-elektroniki,akcesoria-do-czyszczenia"
